rental_id,customer_id,movie_id,date_rented,date_watched,date_expires,rental_amount,credit_card_number,credit_card_type,customer_rating
2808,984,1161,2025-06-22,2025-06-23,2025-06-24,8.62,4093057793923056,VS,2
2809,843,903,2024-06-05,2024-06-09,2024-06-10,4.55,340503757931197,AX,1
2810,878,1187,2025-03-05,2025-03-11,2025-03-12,5.18,373641046473711,AX,1
2811,951,958,2024-10-05,2024-10-07,2024-10-08,4.20,342434424809522,AX,4
2812,1169,991,2024-08-31,2024-09-05,2024-09-06,3.35,346361579664491,AX,4
2813,1076,256,2025-05-16,2025-05-22,2025-05-23,6.51,340013090072875,AX,4
2814,157,952,2024-12-24,2024-12-28,2024-12-29,5.49,4703791314972421,VS,4
2815,254,645,2024-12-10,2024-12-12,2024-12-13,7.84,5233746283489067,MC,4
2816,278,864,2024-09-27,2024-10-02,2024-10-03,4.79,5345904805729161,MC,3
2817,654,913,2024-07-27,2024-07-28,2024-07-29,4.57,373608736665410,AX,3
2818,260,747,2025-02-28,2025-03-05,2025-03-06,11.13,5199902294255744,MC,3
2819,299,286,2025-06-15,2025-06-17,2025-06-18,8.12,5465532046087771,MC,5
2820,464,110,2024-03-31,2024-04-03,2024-04-04,8.00,347578580549664,AX,4
2821,565,1200,2025-04-30,2025-05-02,2025-05-03,10.29,5465934264975608,MC,2
2822,813,284,2024-02-20,2024-02-22,2024-02-23,4.44,379429949689835,AX,4
2823,839,788,2025-04-26,2025-04-30,2025-05-01,3.42,375507372927438,AX,5
2824,136,31,2024-04-03,2024-04-05,2024-04-06,7.54,4974357139826128,VS,2
2825,393,785,2025-03-09,2025-03-15,2025-03-16,5.75,4011891040551786,VS,3
2826,158,500,2024-03-09,2024-03-13,2024-03-14,8.13,346504084752887,AX,3
2827,831,25,2025-01-24,2025-01-25,2025-01-26,9.75,5356965987550383,MC,3
2828,524,1112,2024-02-07,2024-02-09,2024-02-10,4.45,377032230475459,AX,1
2829,1056,602,2024-06-21,2024-06-24,2024-06-25,5.65,5292002478444962,MC,1
2830,773,471,2025-03-23,2025-03-24,2025-03-25,7.08,5252687658689696,MC,5
2831,242,1054,2024-05-13,2024-05-15,2024-05-16,8.53,5532937499187096,MC,2
2832,250,66,2025-01-27,2025-01-28,2025-01-29,4.75,4203492683183560,VS,5
2833,1142,206,2024-03-25,2024-03-30,2024-03-31,5.85,376665995187834,AX,1
2834,1179,685,2024-07-07,2024-07-13,2024-07-14,8.61,5521817760892518,MC,2
2835,472,918,2025-03-14,2025-03-18,2025-03-19,5.39,371257844682732,AX,2
2836,606,710,2024-04-30,2024-05-04,2024-05-05,9.32,5434044001514087,MC,1
2837,31,70,2024-08-26,2024-09-01,2024-09-02,5.35,4692459228818347,VS,3
2838,365,609,2024-07-21,2024-07-24,2024-07-25,6.58,349178634459186,AX,4
2839,1054,178,2024-09-09,2024-09-11,2024-09-12,5.20,5146468256906117,MC,5
2840,318,27,2025-04-24,2025-04-28,2025-04-29,6.77,379845185088779,AX,5
2841,754,75,2025-01-29,2025-02-04,2025-02-05,8.34,5578925885681795,MC,3
2842,1057,286,2025-02-16,2025-02-22,2025-02-23,4.67,5573212519201458,MC,5
2843,420,872,2025-04-09,2025-04-13,2025-04-14,6.40,376801435684297,AX,3
2844,440,1195,2024-11-05,2024-11-09,2024-11-10,5.15,4387522708565485,VS,1
2845,1058,507,2024-01-25,2024-01-29,2024-01-30,5.79,372506999314300,AX,4
2846,109,163,2025-04-16,2025-04-17,2025-04-18,6.90,4094425928804999,VS,4
2847,137,317,2024-03-28,2024-03-29,2024-03-30,3.95,5254735129564205,MC,5
2848,753,21,2025-01-03,2025-01-07,2025-01-08,7.05,4035340650114334,VS,3
2849,545,641,2024-09-09,2024-09-12,2024-09-13,7.79,5522516668168298,MC,4
2850,542,419,2024-10-04,2024-10-06,2024-10-07,7.54,4427013275047422,VS,2
2851,470,167,2024-11-09,2024-11-10,2024-11-11,6.36,4674147269768786,VS,1
2852,999,258,2024-02-28,2024-03-01,2024-03-02,10.73,5190299743171688,MC,2
2853,893,535,2025-06-01,2025-06-02,2025-06-03,7.70,5543745137542072,MC,5
2854,422,542,2024-07-11,2024-07-12,2024-07-13,8.66,5231924256892313,MC,5
2855,358,318,2024-03-22,2024-03-24,2024-03-25,4.61,375497723842182,AX,1
2856,292,767,2024-03-31,2024-04-01,2024-04-02,8.07,5562278036179464,MC,2
2857,355,393,2024-10-28,2024-10-30,2024-10-31,8.08,5450862977111577,MC,3
2858,78,521,2024-06-04,2024-06-10,2024-06-11,5.43,4959047485869038,VS,1
2859,119,474,2024-05-20,2024-05-22,2024-05-23,7.09,377437540747452,AX,1
2860,97,841,2024-06-18,2024-06-24,2024-06-25,3.76,5545621655991358,MC,1
2861,404,193,2025-06-13,2025-06-19,2025-06-20,7.25,5451116688639333,MC,1
2862,9,779,2025-02-08,2025-02-10,2025-02-11,6.71,4264908285232289,VS,5
2863,137,1024,2024-08-27,2024-08-30,2024-08-31,9.33,4747089189264351,VS,2
2864,657,476,2024-12-26,2024-12-30,2024-12-31,4.07,5241315521190340,MC,2
2865,287,435,2025-04-01,2025-04-05,2025-04-06,6.46,349259166494380,AX,4
2866,826,799,2024-11-30,2024-12-05,2024-12-06,9.82,5539105512451468,MC,1
2867,590,1150,2024-06-18,2024-06-19,2024-06-20,9.87,5399308263429925,MC,3
2868,1114,705,2025-01-19,2025-01-23,2025-01-24,9.12,376286818262495,AX,5
2869,448,20,2025-05-08,2025-05-12,2025-05-13,7.12,4430619654699544,VS,4
2870,518,521,2024-08-16,2024-08-20,2024-08-21,5.23,341700904931658,AX,1
2871,841,454,2025-02-21,2025-02-22,2025-02-23,7.44,5329729864589655,MC,5
2872,255,924,2024-11-20,2024-11-21,2024-11-22,6.01,4220778049650048,VS,3
2873,742,235,2024-04-04,2024-04-09,2024-04-10,10.11,344336948904226,AX,5
2874,487,842,2025-02-07,2025-02-08,2025-02-09,8.23,371578358352175,AX,3
2875,349,659,2024-02-29,2024-03-04,2024-03-05,5.26,5404056202275362,MC,4
2876,441,512,2025-04-12,2025-04-17,2025-04-18,5.91,348814726057821,AX,3
2877,806,763,2024-05-31,2024-06-03,2024-06-04,3.79,348004517855186,AX,5
2878,970,188,2024-05-24,2024-05-26,2024-05-27,3.43,5503605179384055,MC,4
2879,564,121,2024-04-02,2024-04-05,2024-04-06,5.67,5553354657148826,MC,4
2880,278,879,2024-01-13,2024-01-16,2024-01-17,4.28,5598820247574558,MC,5
2881,630,485,2024-02-24,2024-02-27,2024-02-28,5.52,5429819296774447,MC,4
2882,410,1145,2025-04-01,2025-04-07,2025-04-08,4.42,4222315763110225,VS,4
2883,925,646,2024-05-26,2024-05-30,2024-05-31,6.14,4707989056376976,VS,4
2884,897,153,2025-03-03,2025-03-04,2025-03-05,7.80,376910956956598,AX,2
2885,859,886,2025-05-25,2025-05-31,2025-06-01,7.40,4556726016826204,VS,2
2886,497,980,2024-05-04,2024-05-10,2024-05-11,7.35,4799062022443195,VS,3
2887,159,1110,2024-09-20,2024-09-21,2024-09-22,4.96,4001959967085936,VS,3
2888,187,882,2025-05-26,2025-05-28,2025-05-29,9.88,4394521322836735,VS,2
2889,524,334,2024-01-11,2024-01-17,2024-01-18,6.97,373013334816354,AX,5
2890,573,737,2024-04-16,2024-04-19,2024-04-20,3.29,379965308184034,AX,1
2891,1191,20,2025-04-05,2025-04-09,2025-04-10,5.36,379592632318875,AX,2
2892,616,1116,2024-01-06,2024-01-12,2024-01-13,4.29,5316442109943444,MC,2
2893,452,654,2024-06-13,2024-06-18,2024-06-19,4.36,5283279377315122,MC,2
2894,1175,612,2024-10-13,2024-10-18,2024-10-19,7.09,4900868759983945,VS,3
2895,883,510,2024-08-21,2024-08-23,2024-08-24,8.05,5322386431171131,MC,2
2896,774,261,2025-04-18,2025-04-20,2025-04-21,7.16,4145452994888016,VS,3
2897,514,572,2024-09-03,2024-09-09,2024-09-10,3.56,5155904730814880,MC,4
2898,427,684,2025-01-28,2025-02-02,2025-02-03,8.75,4964010991905343,VS,4
2899,159,929,2024-10-15,2024-10-20,2024-10-21,5.27,5342063377238260,MC,5
2900,309,845,2025-06-10,2025-06-15,2025-06-16,7.95,341624760396704,AX,3
2901,774,813,2024-06-30,2024-07-06,2024-07-07,7.14,4485021027993300,VS,5
2902,1142,882,2025-04-29,2025-04-30,2025-05-01,6.76,4805572873017918,VS,3
2903,1200,946,2024-01-25,2024-01-30,2024-01-31,6.09,4561804674941093,VS,1
2904,605,603,2025-05-01,2025-05-03,2025-05-04,8.47,341146136219012,AX,5
2905,38,828,2024-12-21,2024-12-23,2024-12-24,6.77,4514917919001854,VS,4
2906,854,725,2024-08-21,2024-08-25,2024-08-26,7.93,5358877399159912,MC,5
2907,690,413,2024-04-30,2024-05-06,2024-05-07,7.63,371508495388110,AX,3
2908,550,201,2024-06-01,2024-06-07,2024-06-08,8.87,4683703420298010,VS,5
2909,237,202,2025-03-30,2025-04-02,2025-04-03,3.63,341315673121895,AX,4
2910,1108,254,2024-05-17,2024-05-22,2024-05-23,3.84,4154734099068136,VS,2
2911,967,92,2024-08-30,2024-09-05,2024-09-06,4.24,348878655022005,AX,4
2912,1068,327,2025-03-06,2025-03-12,2025-03-13,4.87,4007410320104493,VS,3
2913,402,453,2025-03-16,2025-03-22,2025-03-23,6.61,4827581997003561,VS,3
2914,47,704,2024-09-15,2024-09-21,2024-09-22,9.95,4376806623177337,VS,2
2915,397,579,2025-03-18,2025-03-22,2025-03-23,5.95,5371890138034363,MC,5
2916,1141,619,2024-03-02,2024-03-05,2024-03-06,7.22,4987935437556370,VS,1
2917,829,532,2024-03-18,2024-03-24,2024-03-25,5.24,4678610628485004,VS,2
2918,1056,437,2024-08-02,2024-08-05,2024-08-06,5.50,5452398035586194,MC,5
2919,631,261,2024-04-07,2024-04-12,2024-04-13,8.31,5529312596104157,MC,5
2920,546,934,2025-04-28,2025-05-04,2025-05-05,9.83,4087459072131936,VS,1
2921,105,71,2024-06-28,2024-07-02,2024-07-03,9.75,4492273393103993,VS,1
2922,871,173,2025-01-14,2025-01-18,2025-01-19,6.62,370298314337768,AX,1
2923,335,681,2024-08-31,2024-09-01,2024-09-02,5.20,5435613781111630,MC,4
2924,777,822,2024-12-27,2024-12-31,2025-01-01,4.72,345951456740272,AX,1
2925,1138,665,2024-11-17,2024-11-22,2024-11-23,7.06,4534461814737805,VS,1
2926,1042,119,2025-06-13,2025-06-15,2025-06-16,9.85,5431119989815927,MC,5
2927,579,611,2024-10-06,2024-10-09,2024-10-10,5.90,4358353551847649,VS,1
2928,760,834,2025-05-30,2025-06-01,2025-06-02,10.60,373842318790164,AX,2
2929,338,1129,2024-05-24,2024-05-26,2024-05-27,4.44,4153844142117300,VS,1
2930,825,546,2024-11-15,2024-11-17,2024-11-18,4.51,374609948646883,AX,1
2931,708,1044,2024-02-14,2024-02-20,2024-02-21,6.77,5445877531371109,MC,2
2932,445,783,2024-12-26,2024-12-29,2024-12-30,8.20,5134032685182696,MC,4
2933,295,1133,2024-08-02,2024-08-08,2024-08-09,6.23,5122051752555589,MC,3
2934,219,1117,2024-05-13,2024-05-17,2024-05-18,10.02,342053770043228,AX,3
2935,446,142,2025-01-09,2025-01-14,2025-01-15,4.98,349541776579020,AX,5
2936,361,867,2024-04-11,2024-04-12,2024-04-13,6.00,370925857277598,AX,2
2937,536,417,2024-09-11,2024-09-16,2024-09-17,5.43,4228898169550165,VS,3
2938,1007,1004,2024-11-09,2024-11-14,2024-11-15,7.31,5367725971023036,MC,5
2939,222,445,2025-05-14,2025-05-16,2025-05-17,3.35,4493765575961169,VS,4
2940,999,244,2024-04-03,2024-04-06,2024-04-07,5.28,4695981636479621,VS,4
2941,162,423,2025-04-03,2025-04-07,2025-04-08,10.92,344920279323161,AX,5
2942,1065,1132,2024-10-06,2024-10-12,2024-10-13,9.26,5469523478285752,MC,4
2943,1197,1075,2024-12-01,2024-12-06,2024-12-07,6.28,4284898792822653,VS,5
2944,101,783,2024-07-29,2024-08-01,2024-08-02,8.25,5474398240801807,MC,1
2945,609,904,2024-07-31,2024-08-03,2024-08-04,5.59,5491839667939348,MC,5
2946,840,910,2024-02-06,2024-02-07,2024-02-08,3.85,4061380439129424,VS,3
2947,143,1099,2025-05-08,2025-05-10,2025-05-11,8.52,4222153328943813,VS,5
2948,236,72,2025-06-09,2025-06-12,2025-06-13,5.49,5593845967454127,MC,1
2949,1032,224,2025-05-26,2025-06-01,2025-06-02,9.85,5168299928305330,MC,3
2950,265,804,2025-06-02,2025-06-06,2025-06-07,11.50,5470409768432310,MC,4
2951,68,1194,2024-06-22,2024-06-26,2024-06-27,6.15,4257276451019673,VS,4
2952,1107,156,2024-11-14,2024-11-18,2024-11-19,6.85,377732442310174,AX,5
2953,731,315,2024-09-15,2024-09-17,2024-09-18,11.66,342661352513556,AX,4
2954,244,1160,2025-03-07,2025-03-11,2025-03-12,8.13,5380301127355419,MC,4
2955,1032,366,2024-01-25,2024-01-27,2024-01-28,6.41,342530849451607,AX,5
2956,362,235,2024-05-10,2024-05-14,2024-05-15,9.91,5462606555715743,MC,3
2957,856,1011,2024-04-20,2024-04-24,2024-04-25,4.55,5196133524774659,MC,1
2958,229,368,2024-11-14,2024-11-20,2024-11-21,8.81,5120836260076488,MC,5
2959,949,99,2024-02-21,2024-02-27,2024-02-28,5.77,376429460987088,AX,3
2960,978,533,2024-08-09,2024-08-10,2024-08-11,4.22,5125523940708490,MC,3
2961,473,413,2024-01-31,2024-02-01,2024-02-02,7.72,5298487598138627,MC,4
2962,179,169,2024-05-15,2024-05-20,2024-05-21,6.75,5401771064807966,MC,5
2963,487,597,2024-02-10,2024-02-16,2024-02-17,4.57,379129356478413,AX,3
2964,875,1081,2024-07-16,2024-07-22,2024-07-23,4.27,4565440899951554,VS,5
2965,729,991,2024-08-04,2024-08-06,2024-08-07,3.48,4130418541585006,VS,5
2966,729,1007,2024-06-14,2024-06-20,2024-06-21,5.80,340395015928873,AX,2
2967,1019,746,2024-08-12,2024-08-13,2024-08-14,10.48,4319003312327636,VS,4
2968,404,806,2024-01-29,2024-02-04,2024-02-05,7.14,5497439345372387,MC,4
2969,981,41,2025-04-11,2025-04-13,2025-04-14,5.21,379725438327600,AX,1
2970,755,897,2024-05-03,2024-05-04,2024-05-05,8.64,4514842464544263,VS,2
2971,70,1178,2024-09-12,2024-09-14,2024-09-15,6.16,345683966575222,AX,1
2972,261,23,2024-08-20,2024-08-24,2024-08-25,3.57,5393481007851061,MC,3
2973,160,425,2025-04-29,2025-04-30,2025-05-01,11.14,5327147647036152,MC,4
2974,791,378,2025-03-23,2025-03-26,2025-03-27,4.36,4764906229014107,VS,2
2975,193,510,2024-12-14,2024-12-19,2024-12-20,7.76,379897829377341,AX,4
2976,243,887,2024-05-12,2024-05-14,2024-05-15,6.18,4254564384251484,VS,2
2977,53,916,2024-06-05,2024-06-07,2024-06-08,8.61,4509578402006272,VS,5
2978,839,30,2024-05-18,2024-05-19,2024-05-20,9.46,343553010840569,AX,4
2979,325,1145,2024-09-05,2024-09-10,2024-09-11,4.69,4310270280083705,VS,5
2980,537,28,2025-05-30,2025-06-05,2025-06-06,9.53,4633830652009657,VS,2
2981,765,26,2024-08-30,2024-09-01,2024-09-02,7.25,378565756639560,AX,5
2982,994,592,2025-03-07,2025-03-08,2025-03-09,3.33,4574140263824019,VS,3
2983,731,274,2025-02-03,2025-02-07,2025-02-08,4.45,5418653297482005,MC,4
2984,293,671,2024-10-01,2024-10-06,2024-10-07,6.14,4303095953790255,VS,1
2985,158,11,2024-02-03,2024-02-08,2024-02-09,6.74,4665768311235265,VS,5
2986,870,320,2024-12-08,2024-12-13,2024-12-14,4.39,341675830244533,AX,5
2987,1084,1149,2025-03-24,2025-03-30,2025-03-31,8.88,5399945903985626,MC,1
2988,967,1051,2025-01-03,2025-01-09,2025-01-10,10.22,371537972048121,AX,5
2989,874,225,2025-05-09,2025-05-13,2025-05-14,4.00,4630050681333425,VS,5
2990,1013,301,2024-12-30,2025-01-04,2025-01-05,6.76,342766235707328,AX,4
2991,916,162,2024-10-27,2024-11-01,2024-11-02,3.90,4285158585082815,VS,4
2992,749,1098,2024-04-16,2024-04-18,2024-04-19,10.78,5168238785470006,MC,3
2993,223,161,2024-04-14,2024-04-20,2024-04-21,9.24,4261550783330177,VS,4
2994,672,725,2024-12-26,2024-12-28,2024-12-29,6.41,5516719982726020,MC,1
2995,108,185,2024-02-24,2024-02-29,2024-03-01,4.86,5316402686873173,MC,5
2996,633,518,2025-05-15,2025-05-21,2025-05-22,11.33,4532201482579496,VS,3
2997,154,661,2025-06-08,2025-06-09,2025-06-10,7.10,348882640986729,AX,3
2998,1002,1000,2024-03-04,2024-03-10,2024-03-11,11.28,379176827886492,AX,5
2999,308,1140,2024-02-10,2024-02-12,2024-02-13,6.21,5335200182331262,MC,3
3000,722,946,2025-01-25,2025-01-29,2025-01-30,5.99,373763824069484,AX,4
3001,853,685,2024-04-13,2024-04-19,2024-04-20,8.64,4032958614747364,VS,1
3002,210,830,2024-06-09,2024-06-12,2024-06-13,3.34,4054648307596438,VS,2
3003,229,426,2024-03-04,2024-03-07,2024-03-08,3.55,344713048305826,AX,1
3004,1200,363,2025-02-04,2025-02-10,2025-02-11,7.65,4985907776327871,VS,1
3005,731,491,2024-04-01,2024-04-03,2024-04-04,7.99,378832671733753,AX,3
3006,456,1161,2024-11-04,2024-11-06,2024-11-07,8.69,5152499907649073,MC,1
3007,41,344,2024-08-18,2024-08-21,2024-08-22,8.79,373397357591405,AX,4
3008,826,364,2024-02-11,2024-02-14,2024-02-15,4.51,376150458800029,AX,5
3009,623,794,2024-06-09,2024-06-14,2024-06-15,7.67,348932712880518,AX,1
3010,463,1190,2024-03-04,2024-03-09,2024-03-10,3.34,4792852528848715,VS,4
3011,723,608,2025-02-17,2025-02-18,2025-02-19,4.88,347567749856889,AX,3
3012,217,281,2024-12-06,2024-12-10,2024-12-11,3.22,5456724109084615,MC,4
3013,1142,965,2025-06-13,2025-06-18,2025-06-19,8.16,4219865445826017,VS,4
3014,381,499,2025-03-25,2025-03-26,2025-03-27,5.66,5155743103107977,MC,2
3015,477,349,2024-04-19,2024-04-22,2024-04-23,10.49,4026792175744371,VS,1
3016,661,526,2024-10-12,2024-10-17,2024-10-18,6.90,346670668298056,AX,5
3017,307,380,2024-05-13,2024-05-14,2024-05-15,6.77,4692527870650222,VS,3
3018,312,814,2024-02-14,2024-02-20,2024-02-21,8.05,4707675445907053,VS,5
3019,869,1169,2024-01-06,2024-01-10,2024-01-11,3.76,376751703239218,AX,4
3020,227,98,2025-06-23,2025-06-24,2025-06-25,7.69,4450109748043929,VS,1
3021,1026,404,2025-03-09,2025-03-11,2025-03-12,5.64,5292611457004732,MC,3
3022,76,332,2024-09-04,2024-09-10,2024-09-11,7.28,340698761326710,AX,5
3023,1177,322,2025-03-11,2025-03-15,2025-03-16,5.25,5483649098485504,MC,1
3024,949,778,2025-01-03,2025-01-04,2025-01-05,5.78,5102022975062503,MC,2
3025,335,991,2024-10-03,2024-10-04,2024-10-05,5.49,5232652150090886,MC,3
3026,717,507,2024-01-22,2024-01-28,2024-01-29,5.72,4206216268105124,VS,5
3027,1017,1179,2024-11-03,2024-11-09,2024-11-10,3.91,4050873869401061,VS,5
3028,349,994,2024-05-31,2024-06-06,2024-06-07,3.67,4316648372545358,VS,2
3029,1002,299,2024-01-12,2024-01-17,2024-01-18,4.50,4877757931430161,VS,5
3030,381,275,2024-06-17,2024-06-22,2024-06-23,4.57,4814285926580376,VS,3
3031,794,944,2024-01-16,2024-01-20,2024-01-21,6.27,377103195177460,AX,2
3032,920,8,2024-05-30,2024-06-01,2024-06-02,8.73,345520810300410,AX,3
3033,911,1015,2024-04-13,2024-04-14,2024-04-15,9.77,375089948774476,AX,2
3034,1182,1126,2024-10-09,2024-10-13,2024-10-14,9.49,4171565635148918,VS,1
3035,379,191,2024-09-01,2024-09-02,2024-09-03,6.48,4628012680603744,VS,5
3036,213,1090,2024-05-17,2024-05-22,2024-05-23,7.16,5484016141293333,MC,5
3037,542,454,2024-07-25,2024-07-29,2024-07-30,3.45,5349653718353976,MC,2
3038,121,1129,2024-11-04,2024-11-06,2024-11-07,7.42,5546992057425227,MC,4
3039,913,662,2024-01-02,2024-01-06,2024-01-07,8.96,4532433167241472,VS,2
3040,273,942,2024-05-30,2024-06-01,2024-06-02,10.67,4963069444162310,VS,3
3041,51,363,2024-01-05,2024-01-08,2024-01-09,7.81,5441303836522358,MC,5
3042,131,172,2024-02-09,2024-02-15,2024-02-16,7.25,373188879354862,AX,2
3043,1103,2,2024-03-07,2024-03-08,2024-03-09,6.08,4522450718884204,VS,4
3044,1178,99,2025-02-19,2025-02-21,2025-02-22,4.66,376052343094201,AX,3
3045,789,1009,2025-02-01,2025-02-02,2025-02-03,5.71,4577190438522951,VS,4
3046,1134,967,2024-03-21,2024-03-22,2024-03-23,8.92,5385280232641258,MC,4
3047,703,511,2025-05-06,2025-05-11,2025-05-12,10.88,375866439444225,AX,2
3048,156,118,2024-07-07,2024-07-10,2024-07-11,4.94,5436314430186278,MC,1
3049,289,80,2025-05-04,2025-05-06,2025-05-07,5.50,4738607674299213,VS,4
3050,258,1097,2024-01-11,2024-01-12,2024-01-13,9.50,4849756145259805,VS,3
3051,302,352,2024-03-31,2024-04-03,2024-04-04,6.77,4846258406729733,VS,5
3052,234,53,2024-01-30,2024-02-02,2024-02-03,3.26,370975451651391,AX,4
3053,923,331,2024-06-12,2024-06-15,2024-06-16,10.08,5261883759806177,MC,2
3054,39,453,2025-02-11,2025-02-14,2025-02-15,8.07,345356103059552,AX,2
3055,474,107,2024-06-08,2024-06-13,2024-06-14,4.15,4780794459350850,VS,1
3056,1089,66,2024-06-19,2024-06-21,2024-06-22,4.62,5201348780590443,MC,2
3057,122,773,2025-01-22,2025-01-28,2025-01-29,9.20,5552683836617333,MC,2
3058,663,901,2024-04-07,2024-04-08,2024-04-09,4.41,5250589198052908,MC,1
3059,769,469,2024-09-19,2024-09-24,2024-09-25,8.07,4114734825364553,VS,5
3060,53,826,2024-02-21,2024-02-24,2024-02-25,7.44,5252605488755100,MC,2
3061,845,453,2024-01-29,2024-02-01,2024-02-02,7.99,371732242315261,AX,4
3062,890,1148,2024-02-02,2024-02-05,2024-02-06,7.16,5419129406545143,MC,2
3063,1114,97,2024-05-20,2024-05-22,2024-05-23,6.61,5308317650417879,MC,3
3064,965,415,2025-06-11,2025-06-12,2025-06-13,6.08,371857789936428,AX,5
3065,615,1117,2024-12-29,2025-01-04,2025-01-05,10.27,374300292855348,AX,2
3066,807,503,2024-08-02,2024-08-08,2024-08-09,6.69,375502898379122,AX,4
3067,204,87,2024-03-29,2024-03-30,2024-03-31,7.83,5170978463125208,MC,5
3068,1125,919,2024-12-27,2024-12-29,2024-12-30,11.58,374808357354941,AX,1
3069,535,1020,2024-01-06,2024-01-09,2024-01-10,9.29,5401384509567814,MC,2
3070,745,867,2024-07-04,2024-07-05,2024-07-06,8.72,4058385548284213,VS,5
3071,679,523,2025-02-04,2025-02-07,2025-02-08,10.08,5192942759331940,MC,2
3072,700,881,2024-02-02,2024-02-05,2024-02-06,5.11,4756446226500544,VS,4
3073,1008,440,2025-03-26,2025-03-31,2025-04-01,8.91,376369026331842,AX,1
3074,26,213,2024-05-29,2024-05-30,2024-05-31,6.20,5493626877363753,MC,2
3075,682,657,2024-08-16,2024-08-17,2024-08-18,6.30,5553196728107480,MC,1
3076,1049,1109,2024-12-26,2024-12-27,2024-12-28,5.28,5536700796005820,MC,3
3077,351,687,2025-05-30,2025-06-05,2025-06-06,8.48,378157969578284,AX,2
3078,966,1158,2024-09-21,2024-09-27,2024-09-28,5.46,379918856761253,AX,5
3079,747,613,2024-07-15,2024-07-19,2024-07-20,3.89,5159881790512306,MC,4
3080,770,172,2024-09-02,2024-09-03,2024-09-04,4.86,4691877598167631,VS,4
3081,760,801,2024-06-05,2024-06-08,2024-06-09,3.68,371900665756481,AX,4
3082,993,681,2024-05-20,2024-05-23,2024-05-24,5.12,4023441648308347,VS,5
3083,1081,617,2024-06-28,2024-07-02,2024-07-03,5.34,377110542831227,AX,2
3084,672,656,2025-05-20,2025-05-23,2025-05-24,5.48,5548693752570729,MC,5
3085,276,429,2024-05-16,2024-05-19,2024-05-20,8.12,4956803222005731,VS,1
3086,167,366,2024-08-06,2024-08-08,2024-08-09,3.74,5467148484967279,MC,3
3087,334,1187,2025-06-05,2025-06-09,2025-06-10,8.29,379487980040675,AX,4
3088,119,1145,2024-10-06,2024-10-10,2024-10-11,9.29,4667719273152351,VS,3
3089,568,29,2025-03-24,2025-03-27,2025-03-28,7.30,377648079982315,AX,5
3090,595,932,2024-06-01,2024-06-06,2024-06-07,6.88,346203970222967,AX,4
3091,482,225,2024-12-28,2025-01-02,2025-01-03,7.91,4325272856341194,VS,4
3092,99,984,2025-02-17,2025-02-19,2025-02-20,7.74,4952320600200295,VS,3
3093,675,507,2024-01-18,2024-01-21,2024-01-22,5.60,345578035005184,AX,1
3094,246,170,2024-07-30,2024-08-05,2024-08-06,11.02,5257635142544890,MC,5
3095,10,550,2024-02-23,2024-02-26,2024-02-27,7.44,5313142044811569,MC,2
3096,48,914,2024-11-15,2024-11-18,2024-11-19,9.49,4549197508194555,VS,2
3097,1148,60,2025-03-22,2025-03-24,2025-03-25,10.61,5484315976803649,MC,2
3098,702,1025,2025-06-22,2025-06-27,2025-06-28,4.35,5198127971243311,MC,5
3099,160,128,2025-02-12,2025-02-15,2025-02-16,3.58,374124410778418,AX,1
3100,377,444,2024-11-28,2024-11-29,2024-11-30,9.82,4407508390660204,VS,5
